ID,PearsonCorr,BVol,GVol,WVol,ThicknessSum
3440917,0.823951,1306340,476732,369072,1385060
3441868,0.814126,1581080,541602,454866,1501340
3442151,0.793352,1401780,483794,475202,1307500
3442333,0.760741,1508830,502189,470152,1382820
3442856,0.782293,1463280,484129,443301,1193010
3443145,0.832934,1437340,478459,413445,1286210
3443816,0.833704,1395420,484311,390850,1339500
3443952,0.735480,1439590,477482,450820,1212450
3444577,0.826067,1582960,527295,482294,1466900
3445289,0.790587,1413760,492201,393680,1429990
3445933,0.855375,1417710,470568,410489,1209690
3446678,0.827623,1339150,442818,368759,1134650
3447086,0.790458,1513310,491102,460029,1243850
3447670,0.820434,1471990,484082,427085,1268690
3447785,0.781349,1215380,398413,356092,1058550
3448186,0.783071,1373720,415950,429267,929036
3448195,0.768641,1181430,358028,347809,762857
3448707,0.842463,1358690,454468,410494,1307640
3448930,0.828916,1361660,443149,405335,1081530
3449084,0.843079,1427160,482462,405945,1284250
3449401,0.765511,1261580,386643,369280,839584
3449507,0.786077,1329760,435551,401623,1116670
3449981,0.821456,1345380,445176,364621,1128720
3450229,0.829761,1279200,430690,386474,1124130
3450391,0.824983,1344930,477658,362804,1373990
3451389,0.792960,1370320,452596,389362,1152770
3451525,0.784929,1349130,460355,422484,1242770
3452028,0.749201,1676110,513484,538689,1278750
3452529,0.831647,1370480,440488,413290,1110660
3452852,0.805997,1470210,469370,468942,1219070
3453020,0.781176,1483280,508587,420904,1403680
3453183,0.790564,1274450,415952,384826,944484
3453324,0.821275,1273710,473030,392292,1448770
3454159,0.836696,1402240,507721,424560,1533940
3454185,0.810584,1502640,496216,433954,1404340
3454939,0.739720,1476000,485525,445419,1269580
3455405,0.761049,1372440,419240,417916,955753
3455617,0.815740,1360830,461956,406975,1314650
3455878,0.739556,1572410,491996,474276,1199210
3456115,0.794848,1343660,398863,406155,888503
3456613,0.822473,1417980,472336,424838,1297520
3456674,0.827492,1516270,513936,461170,1349160
3457205,0.768925,1239420,390422,378771,993430
3457677,0.800788,1338720,416011,417730,966234
3457715,0.824004,1492400,541942,439636,1629550
3457862,0.791248,1414820,453247,443519,1141140
3458170,0.829171,1408410,446980,440440,1098630
3458717,0.785751,1307370,416685,409594,1055760
3458836,0.836695,1533570,524069,477151,1487050
3458943,0.808694,1460420,473991,434978,1200550
3459633,0.770282,1362380,444069,410635,1043110
3459892,0.802205,1351110,439709,404453,1162150
3459976,0.826584,1713870,624159,507718,1875110
3461455,0.809813,1318900,435547,385361,1089610
3461535,0.783123,1678040,533599,543582,1313750
3461621,0.807900,1501710,503505,465701,1342200
3461633,0.810076,1463440,473282,439898,1223260
3462019,0.816364,1406600,540758,424287,1738360
3462297,0.808203,1498490,496618,451654,1349700
3462439,0.837730,1309940,452493,375979,1282390
3462466,0.815773,1524000,529301,498741,1448560
3462842,0.783263,1615730,499978,525494,1181090
3462930,0.811089,1243840,401691,362770,980001
3462994,0.774119,1442130,475366,447518,1220150
3463040,0.809660,1282790,424914,367994,1105380
3463135,0.833205,1454870,516043,460611,1426170
3463156,0.830214,1604270,548127,484150,1533010
3463259,0.799352,1298800,412904,402364,999604
3463424,0.786186,1260500,427479,369677,1172450
3463631,0.794294,1597970,517863,490217,1302450
3463647,0.753697,1341060,410351,405243,927119
3463673,0.762982,1527890,492394,461347,1264940
3463958,0.798553,1401130,455376,424512,1144360
3464645,0.853583,1128640,400088,355483,1115510
3464734,0.831694,1440580,510646,427266,1470860
3465585,0.812042,1324650,443471,416183,1132650
3465675,0.805554,1186120,394257,362122,1017780
3465693,0.767105,1084420,341251,322896,812353
3466105,0.815539,1290050,442811,382520,1309780
3466140,0.780798,1446470,465143,439350,1135580
3466153,0.790023,1430990,473682,428738,1245160
3466278,0.784381,1466280,469525,471124,1163510
3466699,0.827322,1573690,527453,468503,1370290
3466838,0.787579,1488830,489128,463154,1278000
3467247,0.850087,1563220,538247,477018,1469710
3467651,0.821184,1728490,576992,558097,1595960
3467679,0.775809,1476010,476153,432161,1205120
3467727,0.825527,1639200,568442,497178,1614680
3467740,0.817087,1332190,463916,381710,1306020
3467816,0.823143,1513730,527176,441291,1529370
3468209,0.818892,1211670,390072,379641,989055
3469004,0.824259,1297140,437428,369066,1110420
3469501,0.822413,1569900,544279,468307,1627110
3469808,0.826939,1567190,545696,478220,1556530
3469829,0.813257,1526680,489264,464645,1229560
3471222,0.824962,1295750,423761,380912,1092130
3471320,0.797774,1242620,405435,358641,1085850
3471803,0.736598,1718590,514448,575093,1341650
3471941,0.765629,1285880,420622,383936,1067470
3471968,0.817627,1340270,411151,397266,931949
3472264,0.804644,1598000,541189,485195,1555800
3472322,0.832960,1387640,461923,392626,1249500
3472723,0.838881,1370240,472517,404462,1309840
3472999,0.739943,1452080,485668,450751,1211380
3473943,0.765008,1232840,422100,357207,1155710
3474174,0.786463,1156550,369542,333256,945410
3474247,0.772870,1497770,479072,460587,1188080
3474410,0.816341,1451140,470854,437287,1208790
3474499,0.813538,1370440,455636,418847,1195910
3474784,0.824529,1402670,461814,427496,1173170
3475311,0.793512,1502150,500761,448618,1272930
3475686,0.811870,1511830,498628,454121,1283930
3476178,0.795056,1601000,474514,513327,1083410
3476205,0.836650,1559800,556548,442620,1632790
3476659,0.816893,1437060,488337,406925,1345680
3476788,0.845806,1259670,402739,381476,1112780
3477120,0.814343,1499280,530970,472130,1539740
3477494,0.777023,1510790,505240,478523,1294230
3477658,0.780839,1234160,410797,359977,1125930
3478393,0.819096,1365170,457355,397070,1185830
3478491,0.796577,1206200,392453,352813,1018950
3478500,0.774922,1449480,472314,463271,1187420
3478926,0.819948,1424170,461111,460584,1186990
3479242,0.823312,1191100,397254,347489,1024550
3479255,0.796810,1158710,373745,328460,895290
3479359,0.782165,1492460,509192,432144,1310200
3479933,0.733593,1256680,367951,389445,841574
3480121,0.787879,1297900,421527,390569,1008110
3480813,0.817016,1617320,554884,478540,1562380
3481531,0.795670,1583190,492497,496892,1165650
3481610,0.747089,1633720,500074,524086,1250240
3482355,0.789765,1589030,516976,472890,1329850
3482475,0.802841,1399860,444153,415070,1083600
3482673,0.798981,1517520,501556,431074,1305760
3482704,0.784333,1399640,437106,447637,1067870
3482879,0.781995,1294660,422767,403590,1107520
3483131,0.834593,1568300,512163,458930,1353730
3483269,0.768422,1500920,470902,463151,1195480
3483565,0.791017,1595710,512971,462396,1281950
3484310,0.825156,1406490,454653,414133,1140330
3484361,0.818777,1209390,409453,370972,1156070
3484715,0.831855,1288020,433984,363786,1147950
3485132,0.770902,1206040,390396,356975,995369
3485154,0.796242,1507410,478064,469968,1255900
3485444,0.828889,1536530,515103,454210,1380400
3485627,0.817587,1577250,522408,477553,1390890
3485747,0.815321,1621810,551644,490774,1467080
3486572,0.788903,1136270,380254,325695,1032840
3487905,0.819849,1450700,468322,429411,1234420
3488804,0.815027,1314760,461523,420174,1338880
3488882,0.806299,1511020,516045,439712,1504960
3489658,0.767446,1344140,417372,404453,1005290
3489697,0.836580,1591860,534025,484017,1411640
3489789,0.805692,1620270,516110,484569,1291640
3490302,0.803730,1703450,592992,475427,1645560
3490388,0.813344,1631960,530596,493630,1390870
3490799,0.827500,1453680,496865,424258,1390990
3490912,0.776362,1409960,463068,395681,1188270
3491196,0.821061,1336300,456586,385505,1284620
3491950,0.838066,1222200,412713,348957,1102560
3492708,0.809534,1329220,424059,386111,1041470
3492967,0.784131,1418980,479980,395334,1315370
3493192,0.781401,1527070,437738,506063,892502
3493451,0.817725,1355160,429626,418547,1042940
3493550,0.799653,1383430,453367,411988,1189250
3493562,0.821073,1352740,469767,431853,1296750
3493632,0.832496,1238740,434402,384655,1156520
3493736,0.772032,1575270,507629,490246,1324630
3494768,0.782468,1432990,456210,460410,1088590
3494777,0.815174,1358940,453347,397598,1197810
3494961,0.822053,1418690,486832,434207,1315770
3495181,0.793983,1511360,474512,481711,1166880
3496109,0.834624,1573380,556322,476534,1668940
3496695,0.798453,1254930,413477,371073,1081660
3496815,0.793368,1462750,473986,450151,1238570
3496945,0.836277,1321300,460925,392762,1328600
3497170,0.780987,1500870,485974,472087,1190830
3497800,0.798259,1401660,472863,405848,1159260
3498190,0.809549,1490140,490918,457605,1284980
3498266,0.827965,1317970,449220,377297,1198730
3498354,0.734239,1403540,443741,430149,1175310
3498481,0.824706,1542640,515500,467170,1401340
3498677,0.803314,1426150,486717,406970,1393750
3498743,0.812994,1634730,537959,476601,1392400
3498935,0.777412,1454640,471165,429514,1192480
3499074,0.786082,1456090,458341,481272,1123950
3499347,0.772611,1627340,545927,480804,1529110
3499918,0.810967,1554860,512365,496318,1356090
3500141,0.764311,1249440,399133,383241,959629
3500256,0.801698,1281950,433754,374609,1244450
3500395,0.840093,1232170,444779,362800,1201270
3500404,0.785985,1466550,484887,432684,1278090
3500899,0.819747,1696880,597140,514790,1753980
3501533,0.844450,1432350,463671,423872,1257920
3501912,0.822451,1401150,466359,394771,1302280
3501968,0.845455,1391160,464138,416639,1283100
3501977,0.840292,1056330,379986,306169,1075480
3502086,0.780901,1534780,460297,482344,1093540
3502237,0.797009,1611480,514872,471474,1330330
3502866,0.774881,1676240,557213,510725,1447270
3503283,0.780352,1333890,459898,384392,1345810
3503619,0.806872,1539320,483457,498891,1136080
3503996,0.787432,1501300,474885,465757,1143140
3504068,0.842476,1440600,499038,415162,1422750
3504100,0.784615,1215220,394012,382526,983735
3504740,0.765257,1213000,383032,380990,1026420
3504833,0.809947,1562450,529481,447467,1483340
3504975,0.836869,1385590,461500,391331,1186820
3505084,0.808610,1546120,474198,464267,1082280
3505206,0.789105,1308900,441041,371519,1147910
3505419,0.767452,1360260,428098,408201,1008120
3505493,0.825383,1273310,440073,363782,1252400
3506560,0.810080,1342570,454962,414325,1185780
3506694,0.776046,1520980,485625,467335,1214180
3507179,0.781775,1671960,505636,528765,1204370
3507316,0.818263,1351120,456510,379441,1218660
3507995,0.750510,1320620,411142,418491,1021000
3508015,0.784395,1605100,510844,500789,1311750
3508096,0.836893,1373000,467068,399157,1239820
3508183,0.787695,1338640,417564,432154,938412
3508319,0.820096,1503260,517725,461015,1457420
3509377,0.809066,1442880,474453,434669,1199170
3509514,0.833821,1596300,526309,476603,1394550
3509683,0.805856,1412850,450095,417457,1135210
3509921,0.767645,1596840,538988,470638,1481390
3510196,0.820925,1422640,474143,460715,1220520
3510891,0.814079,1253850,407364,375913,1051640
3511003,0.766860,1541850,506694,475244,1341140
3511299,0.787294,1609260,521943,475072,1325470
3511675,0.802445,1511640,471519,462010,1060070
3511709,0.806834,1285900,427359,377298,1210570
3511728,0.773771,1453330,473181,423199,1194550
3511763,0.806998,1191220,374841,360644,913039
3511964,0.774747,1310030,403942,419956,918358
3512266,0.813386,1174020,395436,331786,986780
3512764,0.827097,1268240,435722,369448,1144340
3513168,0.825097,1497790,520459,429064,1489640
3513177,0.793421,1226100,420125,346214,1012290
3513244,0.741774,1458810,446362,456955,1125840
3513482,0.801427,1338660,458738,359826,1252690
3513760,0.761662,1345270,420640,412710,998359
3513971,0.836657,1534680,517918,425475,1447150
3514199,0.813634,1422530,514086,438650,1445660
3514204,0.822447,1450840,490643,433428,1328720
3514324,0.809104,1438450,449844,438572,1121050
3514558,0.805359,1460060,462341,440735,1144690
3514574,0.815839,1570780,512221,482855,1324800
3514731,0.821621,1285170,419305,372987,1019260
3514990,0.828337,1620620,528111,476392,1439710
3515193,0.824519,1528780,539425,497360,1479180
3515411,0.786599,1441640,464469,445612,1194660
3515556,0.765677,1301010,398033,391817,888542
3516059,0.813396,1400850,443190,447208,1069870
3517028,0.814179,1556900,508403,456250,1321900
3517508,0.752703,1390450,450732,427331,1184980
3517676,0.832429,1510160,522310,433936,1403180
3517965,0.815516,1268680,400998,378111,980390
3518294,0.818816,1347420,451156,390012,1173370
3518303,0.764541,1670340,530489,515596,1324580
3519052,0.834245,1439280,471467,424650,1269740
3519906,0.759669,1558250,508210,456651,1352260
3520257,0.833300,1400240,478890,419872,1334750
3520409,0.789480,1355670,456897,395385,1191150
3521202,0.784735,1309400,451989,366206,1277660
3521345,0.831621,1608910,537003,503597,1503080
3521910,0.792341,1340630,420745,393482,1007740
3522131,0.833777,1602350,560757,465720,1554790
3522628,0.771719,1257160,419255,382760,1121440
3523446,0.838032,1580200,562564,478928,1742620
3523695,0.763226,1611880,492260,509750,1141090
3524099,0.754961,1304040,435897,382867,1137410
3524137,0.795623,1403500,457628,430816,1140540
3525011,0.809939,1486200,483946,426172,1285960
3525149,0.775641,1656130,522525,519310,1259830
3525530,0.763566,1386150,447302,440455,1154170
3525780,0.783462,1492010,461638,479107,1084270
3525836,0.815552,1682940,557493,500745,1459920
3525845,0.810680,1286510,432200,386738,1038990
3526072,0.774864,1596640,502317,490144,1237240
3526531,0.792321,1462050,485272,438550,1230860
3526824,0.757235,1340190,385044,427975,818629
3527273,0.841587,1454730,496304,426599,1408700
3527901,0.825249,1422520,493005,423727,1387860
3528291,0.773953,1354400,437985,423955,1230300
3528449,0.776531,1398520,471355,413941,1218290
3528502,0.771340,1304130,406760,405338,953824
3528690,0.811216,1444810,471347,428859,1212840
3528940,0.830335,1007680,360045,321700,972272
3529715,0.825661,1402000,463618,424197,1143890
3529751,0.815320,1452540,468300,419353,1135810
3530355,0.795933,1444710,455214,428618,1087210
3530798,0.777452,1459110,446418,444179,1047420
3531668,0.786843,1571470,496711,490149,1158880
3531935,0.764652,1704290,535973,517941,1300980
3532133,0.770961,1693980,533258,519436,1272000
3532225,0.830696,1366460,447238,412136,1122300
3532384,0.810087,1468910,481214,429044,1214770
3533047,0.813623,1403100,485331,430247,1344560
3533050,0.847637,1428100,484638,440207,1331090
3533124,0.785514,1566840,480187,497389,1169130
3533152,0.837293,1468280,477891,436756,1199260
3533237,0.834067,1305740,459118,388342,1242340
3533759,0.791761,1423620,480198,415230,1246790
3534035,0.823987,1319470,429401,391885,1052030
3534267,0.794220,1352490,429609,413360,1015870
3534464,0.765249,1216990,384833,359626,1024370
3534529,0.756715,1267220,426651,380259,1163650
3534654,0.784365,1499170,499146,453493,1342140
3534676,0.798151,1401990,445432,419244,1062550
3534949,0.764863,1406210,448933,427936,1127700
3535069,0.789537,1521330,484782,464435,1156750
3535793,0.847022,1271470,459554,353508,1398010
3535927,0.820835,1593560,556026,462249,1724130
3535984,0.756662,1283890,427599,362937,1106300
3536001,0.774674,1246900,399535,363691,1042340
3536906,0.740869,1322880,437427,393270,1193960
3537750,0.765394,1336990,429992,403330,1063590
3537823,0.763092,1496090,463502,499767,1087270
3537967,0.790166,1417940,477969,398215,1206290
3538196,0.837943,1481380,519800,445571,1458280
3538287,0.809015,1622940,516513,483538,1300760
3538441,0.774515,1363160,434113,412044,1066240
3538468,0.782820,1560670,485883,495782,1173280
3538658,0.813100,1729520,551202,530580,1389240
3538681,0.815678,1410710,478167,395280,1249200
3538929,0.803087,1380870,433713,416600,1061920
3539113,0.828199,1380820,474494,402142,1263370
3539679,0.740851,1463830,470545,443089,1153890
3539833,0.840970,1477440,500733,435272,1404410
3539919,0.787413,1328000,450506,373389,1224950
3539975,0.827281,1490270,504162,442378,1338660
3540170,0.804221,1525880,502728,441466,1261290
3540182,0.811022,1245850,422065,352254,1136150
3540619,0.773908,1487730,492543,455020,1365540
3540915,0.817214,1299150,419531,384656,1074720
3541529,0.803277,1517560,499661,418674,1336910
3541531,0.827640,1383390,478841,399914,1381950
3542117,0.818470,1207640,407570,340004,1122270
3542798,0.813758,1278900,433074,376674,1160610
3542969,0.825090,1344880,431362,393134,1102920
3543131,0.837954,1635150,570732,490178,1756250
3543315,0.810101,1393860,504127,444063,1451980
3543842,0.797390,1247630,418122,335044,1107830
3543890,0.842354,1445620,478582,433551,1260910
3543994,0.779358,1387960,455828,433028,1143300
3544538,0.775749,1347820,410667,409518,925656
3544593,0.770864,1552680,484537,465023,1177630
3544630,0.774799,1424780,454942,428971,1081600
3544944,0.830141,1313290,455045,435314,1240150
3545204,0.794332,1416410,448651,435329,1134010
3545257,0.838179,1201650,390031,359558,951263
3545812,0.821507,1175120,429286,343142,1208190
3546029,0.782900,1689870,529454,533167,1190860
3546086,0.833392,1197630,388360,366149,1027000
3546160,0.825717,1177700,400574,337414,1123110
3546489,0.793066,1375760,440619,434521,1088610
3546649,0.826304,1420590,474358,410049,1313550
3546777,0.786285,1483620,488420,445296,1227630
3547515,0.742017,1431600,492455,437050,1346450
3547626,0.728850,1479410,450069,447939,1105420
3547634,0.812583,1506940,486637,473383,1245800
3547807,0.826108,1452750,498424,433826,1362370
3547971,0.834540,1540250,539949,460784,1537250
3548041,0.826354,1518270,468702,444246,1090010
3548952,0.751720,1742990,564768,519678,1397950
3549246,0.820696,1482390,503438,410694,1303230
3549316,0.814887,1468640,484001,447710,1270590
3549382,0.754961,1685770,545409,534189,1562750
3550968,0.808883,1299830,418843,393267,1036600
3551010,0.806068,1465970,465162,453779,1120660
3551835,0.834193,1274000,447893,412144,1388770
3552270,0.765061,1301000,428758,392281,1094780
3552393,0.823261,1592290,549557,471673,1439350
3552444,0.813785,1624110,549310,476567,1394020
3552480,0.793838,1235520,420400,362856,1067210
3552513,0.770333,1636520,498301,518982,1178720
3552640,0.795019,1339510,450906,392044,1167520
3552747,0.834390,1318340,437775,378706,1133720
3552903,0.815811,1417580,443718,470489,1097970
3552911,0.820194,1433870,485365,419487,1241090
3553451,0.824161,1576650,534388,460121,1475700
3553531,0.823261,1512510,516344,454494,1467070
3554215,0.772450,1383470,439941,426039,1012140
3554251,0.791769,1207470,398896,349768,974466
3554556,0.795248,1196480,413544,359750,1116840
3554706,0.826907,1577250,522498,453001,1394380
3554712,0.841457,1236690,436280,351285,1233630
3554730,0.772157,1387580,458299,427282,1235470
3554818,0.812098,1735980,577199,545714,1627980
3554907,0.795438,1342240,441388,424542,1133360
3555476,0.763869,1345960,420726,419253,989939
3555620,0.840404,1364520,452939,406792,1184360
3555727,0.802055,1271490,421795,374092,1087680
3555739,0.828157,1854420,654291,572833,1950480
3555924,0.774955,1579110,490622,464785,1150300
3556109,0.807387,1518430,476494,475898,1184940
3556493,0.840516,1594300,544452,467949,1528260
3556629,0.809935,1319270,449287,391485,1290810
3556673,0.800193,1114020,377210,332760,938578
3557339,0.823150,1606020,542891,502900,1486730
3557800,0.801117,1363720,449846,412394,1199330
3558266,0.825088,1225900,439060,372444,1349050
3558399,0.796273,1369660,435362,436644,1140670
3558469,0.817335,1469880,515514,430631,1481190
3559228,0.772267,1291880,425828,391072,1094360
3559793,0.801245,1580840,495797,457574,1158070
3559861,0.832318,1546210,522953,436578,1375300
3559927,0.826547,1357580,435306,393018,1078030
3560203,0.803685,1316600,448342,376538,1238550
3560573,0.800905,1844910,651982,577393,1884030
3561678,0.802933,1671280,570803,500319,1538020
3561719,0.849583,1488780,518176,451731,1546880
3562100,0.842089,1545970,527178,494829,1510500
3562602,0.812918,1221250,418924,356401,1165060
3562651,0.814329,1442300,507888,428792,1358790
3563032,0.792255,1481320,482059,451407,1167430
3563252,0.810528,1503080,505320,451158,1287250
3563293,0.830663,1615060,548930,493848,1536830
3563778,0.807215,1314690,445312,407348,1162690
3564084,0.815464,1273780,432263,367820,1153210
3564180,0.819869,1450540,474217,438602,1219790
3564241,0.772701,1587570,519332,486408,1355720
3564367,0.836131,1213940,404069,357134,1131650
3564851,0.792869,1360250,420144,406195,961858
3565142,0.748187,1619610,539990,486797,1419060
3565458,0.804534,1656980,532561,531652,1313120
3565685,0.802102,1365630,450273,376361,1108420
3565702,0.780424,1478860,479529,421899,1168730
3566051,0.768883,1464560,473740,440515,1267160
3566161,0.840017,1382610,455401,415265,1189390
3566605,0.804514,1537990,488235,465888,1241310
3566990,0.795590,1511960,490702,442491,1264050
3567075,0.808058,1449090,479979,414333,1291010
3567379,0.781912,1444200,483968,418970,1242190
3568047,0.819610,1628300,520514,475445,1381050
3568050,0.831230,1394160,460035,418129,1242800
3568442,0.853886,1332060,454602,393591,1362950
3569305,0.809450,1244530,415563,360140,1061640
3569512,0.800762,1503430,490537,455308,1269510
3569951,0.810694,1518020,495096,462309,1247660
3570251,0.806342,1639340,540504,492107,1369320
3570706,0.837728,1391520,485738,413771,1377460
3571380,0.785666,1288290,407106,383267,924186
3571898,0.816179,1475980,474013,449570,1199430
3571987,0.758194,1501320,472660,469638,1139920
3572588,0.802077,1473230,479298,456344,1248680
3572807,0.788541,1523060,516283,441925,1350060
3572883,0.799909,1675060,566497,497279,1551500
3572939,0.827658,1307750,465991,411088,1290640
3572966,0.799673,1490830,492561,435223,1287460
3573049,0.824440,1493130,518676,451430,1429620
3573189,0.816109,1328280,416482,383571,1015200
3573497,0.774556,1348850,433169,413725,1052490
3574274,0.799662,1575200,477753,475915,1102790
3574557,0.773140,1294840,435656,390812,1227740
3574710,0.760370,1464500,476608,450207,1159120
3574783,0.827071,1515270,495839,446569,1323260
3575219,0.834725,1435030,503464,433358,1409300
3575412,0.784531,1489690,488579,446837,1215760
3575584,0.827970,1625440,560620,476581,1572730
3575767,0.810668,1269090,415524,364006,1059360
3575856,0.786945,1403480,492129,375010,1365950
3576261,0.809453,1518800,512830,449932,1322720
3576414,0.765390,1320080,443274,419416,1111240
3577092,0.825126,1467750,487832,470748,1271670
3577334,0.823810,1280380,431943,359408,1133870
3578127,0.781495,1647910,531788,489449,1485170
3579002,0.762816,1492810,455901,474269,1019480
3579301,0.813489,1575150,521246,445525,1327680
3579375,0.804129,1228080,394914,374732,915095
3579581,0.783902,1345960,435971,400632,1076900
3579731,0.767136,1542420,492239,478787,1214300
3580033,0.813868,1300840,425724,376485,1030700
3580065,0.777622,1245920,392502,376910,857539
3580354,0.805863,1324470,431699,392459,1089120
3580400,0.779454,1464520,473604,478663,1259470
3580436,0.842941,1295920,452041,377342,1357390
3580458,0.798659,1356650,444214,377448,1144990
3580928,0.816682,1448320,479130,444075,1280200
3581729,0.786269,1153940,382233,332583,939867
3582115,0.757550,1574710,520261,489316,1406650
3582143,0.801187,1331450,442510,387501,1110530
3582527,0.838207,1352860,479519,411037,1371390
3582669,0.836770,1513030,502139,449012,1368380
3582880,0.833477,1531860,521961,470806,1459280
3583229,0.785116,1595880,534301,476571,1392920
3583273,0.791624,1444680,457447,443632,1091570
3583448,0.767483,1416040,451916,424788,1178040
3583503,0.818549,1315600,458462,404433,1292590
3583651,0.778219,1370390,432755,404903,1038580
3583987,0.813893,1565850,519098,470122,1332360
3583993,0.831676,1505970,509308,453988,1365580
3584450,0.820396,1384700,453199,417459,1138000
3584495,0.853470,1279210,465205,361931,1386720
3586746,0.813037,1503380,501008,424973,1273020
3587243,0.829578,1499010,492066,427909,1289770
3587251,0.787489,1482370,504855,449364,1367470
3587358,0.794902,1390050,431467,436116,1030610
3587374,0.836752,1194260,427522,366149,1184060
3587999,0.784865,1565230,485236,467502,1099070
3588131,0.803348,1229180,391580,350329,900029
3588297,0.780874,1450660,489339,437715,1293440
3589378,0.827148,1581980,538203,487898,1549110
3589851,0.831341,1439860,509268,425106,1402850
3590688,0.825139,1314500,463335,377497,1237520
3591223,0.810340,1365640,460150,387258,1217830
3591303,0.763594,1641640,528760,507868,1325150
3591647,0.761999,1350170,427112,442040,995378
3591900,0.833485,1300960,426848,375524,1110460
3592035,0.831519,1528220,534230,458016,1589520
3592140,0.802037,1858860,631594,532701,1716800
3593692,0.799197,1352810,447709,394358,1164500
3593708,0.806284,1590940,520730,485834,1360870
3593731,0.796140,1348100,433952,394711,1081230
3593747,0.764076,1466810,471493,448630,1147890
3594331,0.802464,1249460,404003,379511,1023010
3594537,0.806972,1526320,527802,447554,1381900
3594746,0.802752,1314750,408552,405117,1030180
3594760,0.794262,1434780,462723,434814,1139910
3594918,0.792726,1483170,503004,417202,1293820
3595889,0.786599,1438070,487496,396010,1436160
3596007,0.835625,1373260,467648,379775,1292600
3596061,0.744355,1599680,502771,508417,1277550
3596201,0.809441,1323060,442294,388356,1186230
3596293,0.789922,1475790,470522,460765,1162580
3596321,0.785582,1295200,402449,395145,917982
3596333,0.776220,1526160,481702,464731,1120300
3596365,0.822378,1307610,422522,389975,1043980
3596382,0.804332,1544230,504002,461199,1318630
3596734,0.764205,1271550,433998,383973,1135520
3596995,0.793015,1571150,492262,475260,1172130
3597348,0.811441,1374140,437707,398517,1075110
3598055,0.784566,1325920,423836,396878,1072370
3598506,0.811416,1261160,414919,371232,1078780
3598836,0.780906,1616980,521774,501412,1317820
3599544,0.836249,1388360,484708,423592,1380970
3599794,0.781522,1379570,452250,430104,1163760
3599839,0.823763,1478060,495465,432714,1296690
3599983,0.819680,1419740,498776,403333,1470060
3600043,0.828750,1261210,430820,365963,1171030
3600558,0.815662,1208050,400407,378838,1045110
3600942,0.837820,1662800,570424,507633,1519740
3601358,0.816815,1418020,478594,433990,1269010
3601544,0.810390,1338720,453758,402920,1161700
3602281,0.838709,1352820,483406,437857,1407500
3602565,0.823460,1303780,450999,397306,1167360
3603446,0.769986,1339400,421358,409681,1011410
3603475,0.805586,1334010,437695,389880,1070640
3603525,0.790663,1366350,458845,392146,1249890
3604048,0.791441,1413170,441527,425213,1101160
3604252,0.822710,1591800,517355,499491,1331770
3604275,0.812082,1550050,554181,458718,1529260
3604518,0.793860,1611280,504919,511491,1292990
3604767,0.757564,1478590,482577,457948,1145330
3604835,0.815315,1303290,436685,379055,1154850
3605067,0.798000,1416890,483936,436962,1262530
3605408,0.775897,1451080,465067,437530,1184470
3605693,0.792737,1490180,466238,452824,1113580
3605735,0.809319,1621720,543200,478891,1519570
3605756,0.794045,1655960,535277,529560,1370380
3605791,0.823474,1229490,383829,369811,917503
3605920,0.787500,1473170,442878,440431,1040730
3605937,0.748928,1558670,511173,493660,1350870
3605951,0.807147,1543740,503212,477106,1367780
3606044,0.840690,1205400,408195,369478,1092450
3606359,0.768243,1387810,434599,422188,1047810
3606508,0.826567,1580950,518982,467536,1399930
3606547,0.829207,1432030,476264,422366,1222910
3607041,0.825905,1509550,509438,453403,1302920
3607068,0.826209,1321360,428582,383097,1105280
3607380,0.813432,1652990,557942,494453,1590280
3607483,0.812771,1531020,514981,479423,1407960
3607740,0.806556,1471400,481874,448109,1271150
3608069,0.792904,1580320,507646,522413,1384980
3608081,0.820806,1402320,465603,398419,1170630
3608263,0.792591,1330940,413445,428452,959339
3608457,0.776506,1451810,479042,448663,1277520
3609501,0.821938,1521070,507410,463630,1391810
3609630,0.810489,1350750,462804,424715,1246910
3609720,0.816339,1418220,476696,402226,1288930
3610006,0.810177,1267820,419756,392686,1111630
3610208,0.805547,1418130,505799,398307,1468890
3610499,0.832866,1257920,449093,365697,1276810
3610718,0.761286,1445790,447937,453373,1090060
3610821,0.817008,1539880,506834,438143,1285010
3612044,0.807551,1216520,403093,360890,1046020
3612550,0.835725,1406770,511914,430836,1537980
3612562,0.801122,1373610,443008,437922,1030580
3612916,0.826410,1269920,441863,379228,1186080
3613064,0.794447,1410970,458804,422788,1209960
3613747,0.830239,1442540,500603,467085,1402540
3614235,0.743164,1336230,415289,407728,1040680
3614690,0.783921,1401490,449180,428764,1056730
3614848,0.841288,1298020,445475,389617,1179710
3615379,0.806012,1327090,445685,394276,1197060
3615635,0.829450,1338220,444087,424753,1217440
3616120,0.762310,1285250,407605,421084,951523
3616238,0.830011,1726490,614618,503109,1861810
3617082,0.790747,1403780,476998,411557,1248420
3617227,0.821729,1373030,471633,464381,1349260
3618157,0.770625,1349230,422906,404935,1049720
3618756,0.775988,1317460,453308,360211,1271040
3618780,0.798473,1670810,539837,491495,1326890
3618791,0.831108,1341740,453328,390884,1191820
3618897,0.765698,1299550,434558,378459,1091640
3618964,0.791599,1484620,491681,415817,1251150
3619649,0.752518,1326680,411141,402978,987570
3619706,0.810496,1551880,549514,466909,1509830
3620331,0.800663,1634380,543471,478567,1505430
